J1,J2,J3
0.000000,-2.522594,0.651860
0.000000,-2.143905,1.874353
0.000000,-0.990703,2.425792
0.000000,0.513354,2.081182
0.000000,1.844371,0.950530
0.000000,2.544277,-0.546054
0.000000,2.352789,-1.844297
0.000000,1.309774,-2.468149
0.000000,-0.219028,-2.211152
0.000000,-1.659944,-1.182488
0.000000,-2.462630,0.257609
0.000000,-2.327957,1.607483
0.000000,-1.323183,2.370579
0.000000,0.165343,2.239100
0.000000,1.598840,1.241643
0.000000,2.471182,-0.244717
0.000000,2.458295,-1.643445
0.000000,1.536002,-2.422407
0.000000,0.029683,-2.308381
0.000000,-1.483448,-1.363887
0.000000,-2.409597,0.067883
0.000000,-2.391374,1.475876
0.000000,-1.452211,2.332244
0.000000,0.033698,2.286708
0.000000,1.511059,1.333928
0.000000,2.443747,-0.157746
0.000000,2.478233,-1.593948
0.000000,1.572107,-2.412231
0.000000,0.052322,-2.316229
0.000000,-1.483448,-1.363887
0.000000,-2.416259,0.089003
0.000000,-2.376617,1.509468
0.000000,-1.397537,2.349770
0.000000,0.121493,2.255689
0.000000,1.598840,1.241643
0.000000,2.483820,-0.288097
0.000000,2.429119,-1.707656
0.000000,1.424877,-2.448571
0.000000,-0.151320,-2.239627
0.000000,-1.659944,-1.182488
0.000000,-2.476817,0.320573
0.000000,-2.272836,1.701146
0.000000,-1.150256,2.406569
0.000000,0.426992,2.124781
0.000000,1.844371,0.950530
0.000000,2.558490,-0.630827
0.000000,2.272795,-1.956126
0.000000,1.068916,-2.487435
0.000000,-0.576132,-2.035520
0.000000,-1.971709,-0.795598
0.000000,-2.526509,0.753181
0.000000,-2.018363,2.003127
0.000000,-0.679528,2.429011
0.000000,0.934314,1.824476
0.000000,2.185630,0.429681
0.000000,2.576861,-1.158059
0.000000,1.923586,-2.259992
0.000000,0.465374,-2.429813
0.000000,-1.187857,-1.624495
0.000000,-2.318943,-0.175995
0.000000,-2.440950,1.343403
0.000000,-1.519174,2.308048
0.000000,0.036992,2.285597
0.000000,1.582378,1.259375
0.000000,2.495444,-0.330309
0.000000,2.389808,-1.782672
0.000000,1.275498,-2.472613
0.000000,-0.390812,-2.132080
0.000000,-1.877606,-0.923415
0.000000,-2.523149,0.661030
0.000000,-2.053172,1.970449
0.000000,-0.695398,2.429871
0.000000,0.957816,1.807855
0.000000,2.220811,0.364101
0.000000,2.565699,-1.252351
0.000000,1.817042,-2.317761
0.000000,0.269242,-2.382930
0.000000,-1.394407,-1.447565
0.000000,-2.416259,0.089003
0.000000,-2.338211,1.588219
0.000000,-1.216455,2.394748
0.000000,0.435652,2.120542
0.000000,1.907945,0.865689
0.000000,2.577869,-0.797911
0.000000,2.134714,-2.103398
0.000000,0.738359,-2.472916
0.000000,-0.992311,-1.772710
0.000000,-2.254015,-0.318916
0.000000,-2.462474,1.271763
0.000000,-1.540268,2.299773
0.000000,0.072119,2.273493
0.000000,1.657747,1.176495
0.000000,2.532327,-0.485233
0.000000,2.295397,-1.926995
0.000000,1.016101,-2.488116
0.000000,-0.734414,-1.943381
0.000000,-2.128511,-0.552777
0.000000,-2.503888,1.079587
0.000000,-1.700377,2.225734
0.000000,-0.115590,2.332748
0.000000,1.525290,1.319338
0.000000,2.498028,-0.340037
0.000000,2.352789,-1.844297
0.000000,1.118132,-2.485701
0.000000,-0.646339,-1.995780
0.000000,-2.089464,-0.617441
0.000000,-2.510135,1.036623
0.000000,-1.722341,2.213892
0.000000,-0.125461,2.335495
0.000000,1.533264,1.311101
0.000000,2.505558,-0.369188
0.000000,2.331431,-1.876691
0.000000,1.053437,-2.487760
0.000000,-0.734414,-1.943381
0.000000,-2.150069,-0.515645
0.000000,-2.491838,1.147483
0.000000,-1.610216,2.269957
0.000000,0.042481,2.283736
0.000000,1.680415,1.150692
0.000000,2.548856,-0.571562
0.000000,2.221761,-2.016108
0.000000,0.816110,-2.480221
0.000000,-0.992311,-1.772710
0.000000,-2.289437,-0.243356
0.000000,-2.421547,1.399565
0.000000,-1.344726,2.364898
0.000000,0.386877,2.144031
0.000000,1.941013,0.819722
0.000000,2.584758,-0.935825
0.000000,1.981890,-2.223014
0.000000,0.390542,-2.413454
0.000000,-1.394407,-1.447565
0.000000,-2.448917,0.202903
0.000000,-2.236731,1.755143
0.000000,-0.892671,2.431496
0.000000,0.893232,1.852921
0.000000,2.255579,0.296078
0.000000,2.531383,-1.425586
0.000000,1.547789,-2.419180
0.000000,-0.229171,-2.206756
0.000000,-1.877606,-0.923415
0.000000,-2.526574,0.806334
0.000000,-1.851309,2.134840
0.000000,-0.229517,2.362188
0.000000,1.511059,1.333928
0.000000,2.517365,-0.417656
0.000000,2.272795,-1.956126
0.000000,0.858956,-2.483257
0.000000,-1.004764,-1.763779
0.000000,-2.318943,-0.175995
0.000000,-2.381494,1.498600
0.000000,-1.184456,2.400755
0.000000,0.623658,2.021139
0.000000,2.125419,0.535396
0.000000,2.565699,-1.252351
0.000000,1.684317,-2.374814
0.000000,-0.092542,-2.263126
0.000000,-1.810591,-1.008080
0.000000,-2.526509,0.753181
0.000000,-1.865560,2.125012
0.000000,-0.213107,2.358254
0.000000,1.554420,1.289033
0.000000,2.536692,-0.506611
0.000000,2.207270,-2.031846
0.000000,0.695929,-2.467975
0.000000,-1.192838,-1.620488
0.000000,-2.405508,0.055209
0.000000,-2.272836,1.701146
0.000000,-0.896787,2.431346
0.000000,0.958836,1.807128
0.000000,2.323145,0.152829
0.000000,2.476635,-1.598115
0.000000,1.295122,-2.470131
0.000000,-0.603617,-2.020174
0.000000,-2.150069,-0.515645
0.000000,-2.466170,1.258159
0.000000,-1.397537,2.349770
0.000000,0.435652,2.120542
0.000000,2.044045,0.667320
0.000000,2.574586,-1.181127
0.000000,1.705621,-2.366648
0.000000,-0.120810,-2.251966
0.000000,-1.868529,-0.935170
0.000000,-2.524434,0.877871
0.000000,-1.729610,2.209876
0.000000,0.033698,2.286708
0.000000,1.784836,1.026125
0.000000,2.581314,-0.847298
0.000000,1.959291,-2.237840
